NOME;ANO;IAA;IEG;IPS;IDA;IPP;IPV;IAN;INDE;PONTO_VIRADA;IDADE_ALUNO;PEDRA
ALUNO-999;2020;8.33334;5.8;3.125;7.333333333333333;6.875;7.72222;10.0;7.004444666666667;Não;12;Ágata
ALUNO-1002;2020;9.16668;9.4;7.5;8.333333333333334;8.125;7.944446666666668;5.0;8.114724;Não;14;Ametista
ALUNO-1003;2020;9.58335;6.8;7.5;8.0;8.749999999999998;7.777776666666667;5.0;7.598890333333334;Não;14;Ametista
ALUNO-1004;2020;9.000020000000001;10.0;6.25;9.0;2.5;5.5;10.0;7.675002000000001;Não;8;Ametista
ALUNO-1006;2020;9.000020000000001;9.4;7.5;7.5;7.916666666666668;7.444443333333333;5.0;7.8105573333333345;Não;10;Ametista
ALUNO-1007;2020;9.50002;8.3;7.5;4.0;8.333333333333332;7.666670000000001;10.0;7.526669333333331;Não;11;Ametista
ALUNO-1010;2020;9.000020000000001;9.9;5.0;10.0;7.1875;7.416665;10.0;8.582085;Não;9;Topázio
ALUNO-1012;2020;8.000020000000001;9.1;7.5;10.0;8.125;7.916665;10.0;8.765835000000001;Não;8;Topázio
ALUNO-1014;2020;8.000020000000001;8.6;7.5;5.0;7.5;7.222219999999999;5.0;6.964446;Não;10;Ágata
ALUNO-1015;2020;9.16668;7.2;7.5;6.666666666666667;8.125;9.000003333333332;10.0;8.052502;Sim;12;Ametista
ALUNO-1016;2020;8.500020000000001;9.6;7.5;6.0;7.916666666666668;7.11111;5.0;7.433890666666667;Não;12;Ametista
ALUNO-1017;2020;9.000020000000001;8.8;7.5;8.5;7.083333333333333;8.277776666666666;10.0;8.473890666666668;Não;11;Ametista
ALUNO-1018;2020;8.33334;4.9;7.5;0.0;8.541666666666666;5.388883333333333;5.0;4.995277333333333;Não;17;Quartzo
ALUNO-1019;2020;6.24999;6.5;7.5;4.333333333333333;8.333333333333334;6.88888;5.0;6.252775000000001;Não;17;Ágata
ALUNO-1020;2020;8.75001;0.0;6.875;7.5;0.0;0.0;10.0;6.250001;;18;Quartzo
ALUNO-1021;2020;9.000020000000001;7.8;6.875;4.5;7.1875;7.58333;5.0;6.782918;Não;12;Ágata
ALUNO-1022;2020;10.00002;9.9;7.5;9.0;7.5;7.5;10.0;8.780002;Não;8;Topázio
ALUNO-1024;2020;7.5;2.2;3.125;0.0;7.708333333333334;4.94444;5.0;3.7622213333333336;Não;17;Quartzo
ALUNO-1027;2020;8.75001;9.0;4.375;6.333333333333333;8.90625;9.0000025;10.0;8.069793166666667;Sim;15;Ametista
ALUNO-1028;2020;9.50002;9.1;7.5;7.5;7.916666666666668;7.111106666666665;5.0;7.73389;Não;12;Ametista
ALUNO-1029;2020;9.50002;8.7;7.5;9.0;8.125;9.000005;5.0;8.352502999999999;Sim;10;Ametista
ALUNO-1031;2020;9.000020000000001;10.0;7.5;10.0;7.5;8.833335;10.0;9.166669;Sim;8;Topázio
ALUNO-1034;2020;8.000020000000001;8.5;7.5;5.5;8.125;7.944446666666668;10.0;7.751391333333333;Não;11;Ametista
ALUNO-1035;2020;9.50002;9.4;7.5;10.0;7.5;7.166663333333332;5.0;8.263334666666667;Não;10;Ametista
ALUNO-1036;2020;8.41668;3.3;6.875;0.0;6.458333333333334;6.833326666666666;5.0;4.701666666666667;Não;12;Quartzo
ALUNO-1041;2020;8.75001;5.4;7.5;8.666666666666666;7.96875;7.79167;10.0;7.793543333333334;Não;12;Ametista
ALUNO-1046;2020;7.5;9.3;7.5;7.666666666666667;8.333333333333334;8.83334;5.0;7.993334666666667;Sim;14;Ametista
ALUNO-1047;2020;7.5;2.1;7.5;0.0;7.916666666666668;5.611103333333333;10.0;4.833887333333333;Não;13;Quartzo
ALUNO-1051;2020;9.16668;2.8;7.5;3.6666666666666665;7.5;7.72222;10.0;6.254445333333334;Não;12;Ágata
ALUNO-1056;2020;7.5;3.7;4.375;2.6666666666666665;6.09375;5.0833275;2.5;4.336873833333334;Não;16;Quartzo
ALUNO-1061;2020;9.50002;8.5;6.875;9.0;7.916666666666668;7.555549999999999;5.0;7.940278666666668;Não;12;Ametista
ALUNO-1067;2020;8.500020000000001;10.0;7.5;9.5;8.125;7.5;5.0;8.312502;Não;9;Ametista
ALUNO-1070;2020;8.500020000000001;10.0;7.5;9.5;5.0;5.66666;5.0;7.633334;Não;10;Ametista
ALUNO-1072;2020;8.75001;8.3;7.5;7.333333333333333;8.749999999999998;7.833333333333334;10.0;8.193334333333334;Não;12;Ametista
ALUNO-1075;2020;9.16668;9.8;10.0;6.666666666666667;8.749999999999998;8.55556;10.0;8.796113333333334;Não;14;Topázio
ALUNO-1077;2020;9.50002;10.0;7.5;7.5;6.875;6.83333;10.0;8.254168;Não;8;Ametista
ALUNO-1078;2020;7.416679999999999;8.0;6.875;10.0;7.083333333333334;7.833333333333333;5.0;7.804168000000001;Não;11;Ametista
ALUNO-1079;2020;9.000020000000001;6.7;7.5;4.25;7.291666666666667;7.666666666666667;5.0;6.602502;Não;10;Ágata
ALUNO-1081;2020;8.33334;6.7;3.125;4.0;6.09375;4.2916675;5.0;5.2535425;Não;16;Quartzo
ALUNO-1084;2020;9.000020000000001;10.0;4.375;9.0;6.875;7.41667;10.0;8.308336;Não;8;Ametista
ALUNO-1085;2020;9.16668;5.5;7.5;3.333333333333333;7.96875;7.375;5.0;6.205209666666667;Não;14;Ágata
ALUNO-1087;2020;7.50002;8.6;7.5;6.0;7.708333333333334;7.222219999999999;10.0;7.635279333333334;Não;11;Ametista
ALUNO-1088;2020;8.75001;4.8;7.5;2.6666666666666665;8.541666666666666;8.222223333333334;5.0;6.116945666666667;Não;17;Ágata
ALUNO-1089;2020;9.50002;10.0;7.5;8.5;10.0;10.00001;5.0;8.900004;Sim;10;Topázio
ALUNO-1090;2020;7.00002;4.6;7.5;8.0;7.083333333333333;7.166663333333332;5.0;6.611668;Não;10;Ágata
ALUNO-1092;2020;0.0;4.9;7.5;2.0;7.96875;6.9166625;10.0;5.3102075;Não;16;Quartzo
ALUNO-1093;2020;9.16668;9.1;7.5;5.333333333333333;8.333333333333332;7.055553333333334;5.0;7.297778666666666;Não;16;Ametista
ALUNO-1094;2020;9.000020000000001;9.3;7.5;8.5;7.8125;7.75;5.0;8.041252;Não;13;Ametista
ALUNO-1095;2020;10.00002;10.0;7.5;10.0;7.5;8.083335;10.0;9.116669;Não;7;Topázio
ALUNO-1097;2020;9.58335;7.4;7.5;6.666666666666667;7.96875;7.5;10.0;7.818543333333334;Não;12;Ametista
ALUNO-1100;2020;9.16668;10.0;7.5;8.9;0.0;0.0;10.0;8.976668;;15;Topázio
ALUNO-1103;2020;7.91668;8.9;4.375;3.5;4.6875;8.583335;5.0;6.394585;Não;13;Ágata
ALUNO-1105;2020;7.50002;9.4;7.5;7.5;7.1875;7.75;5.0;7.648752;Não;11;Ametista
ALUNO-1106;2020;9.000020000000001;9.9;4.375;9.5;2.5;8.833335;5.0;7.734169;Sim;10;Ametista
ALUNO-1110;2020;9.50002;7.7;7.5;8.5;8.125;8.0;5.0;7.852501999999999;Não;10;Ametista
ALUNO-1112;2020;7.91667;5.8;6.25;4.5;7.5;7.9166675;10.0;6.8100005;Não;16;Ágata
ALUNO-1119;2020;10.00002;8.8;7.5;9.0;7.8125;7.25;10.0;8.541252;Não;8;Topázio
ALUNO-1123;2020;8.33334;8.7;6.875;8.333333333333334;9.166666666666666;9.611113333333332;5.0;8.266390000000001;Sim;15;Ametista
ALUNO-1127;2020;8.000020000000001;8.2;7.5;6.5;5.0;9.33334;5.0;7.356669999999999;Sim;12;Ametista
ALUNO-1128;2020;9.16668;5.5;10.0;6.666666666666667;9.375;9.7083425;10.0;8.229169833333334;Sim;14;Ametista
ALUNO-1129;2020;9.000020000000001;9.1;5.0;8.0;7.708333333333334;7.222216666666665;10.0;8.035278666666667;Não;10;Ametista
ALUNO-1130;2020;9.50002;9.7;6.875;9.0;8.333333333333334;7.888890000000001;10.0;8.788613333333334;Não;11;Topázio
ALUNO-1131;2020;9.58335;8.1;6.25;4.0;7.34375;6.541665;10.0;7.046043;Não;13;Ágata
ALUNO-1132;2020;7.5;8.0;6.25;6.166666666666667;7.8125;8.20834;5.0;7.131251333333334;Não;17;Ágata
ALUNO-1133;2020;0.0;4.5;6.25;5.833333333333333;7.8125;7.291665;5.0;5.431249666666666;Não;17;Quartzo
ALUNO-1134;2020;9.58335;6.7;7.5;4.833333333333333;7.96875;6.8333325;10.0;7.178543166666667;Não;13;Ágata
ALUNO-1136;2020;9.58335;7.2;5.0;7.666666666666667;7.8125;7.6250025;10.0;7.737918833333333;Não;14;Ametista
ALUNO-1137;2020;9.58335;10.0;7.5;9.7;0.0;0.0;10.0;9.338335;;19;Topázio
ALUNO-1139;2020;6.91668;8.9;7.5;7.5;7.708333333333334;7.499996666666666;5.0;7.492500666666666;Não;12;Ametista
ALUNO-1141;2020;8.500020000000001;7.0;7.5;6.0;7.8125;7.5;5.0;6.9812520000000005;Não;13;Ágata
ALUNO-1142;2020;7.5;7.0;6.25;3.1666666666666665;7.1875;6.70833;5.0;5.968749333333333;Não;17;Quartzo
ALUNO-1145;2020;9.16668;6.1;6.875;4.666666666666667;8.125;5.777770000000001;5.0;6.225555333333334;Não;15;Ágata
ALUNO-1148;2020;6.66667;1.2;2.5;0.0;5.0;4.5416725;5.0;3.0650015;Não;16;Quartzo
ALUNO-1149;2020;9.50002;10.0;5.625;9.0;2.5;4.833325;5.0;7.029166999999999;Não;10;Ágata
ALUNO-1150;2020;9.50002;8.8;7.5;9.5;7.916666666666668;7.61111;10.0;8.673890666666669;Não;9;Topázio
ALUNO-1156;2020;8.33334;9.0;7.5;8.666666666666666;7.8125;6.916665;10.0;8.281250333333332;Não;13;Ametista
ALUNO-1158;2020;9.58335;10.0;7.5;8.4;0.0;0.0;10.0;8.818335000000001;;18;Ametista
ALUNO-1159;2020;9.16668;9.9;6.875;9.333333333333334;8.125;8.944449999999998;5.0;8.552224666666667;Sim;15;Topázio
ALUNO-1161;2020;10.00002;7.8;4.375;4.666666666666667;5.625;6.1249975;5.0;6.2183348333333335;Não;14;Ágata
ALUNO-1165;2020;8.000020000000001;9.9;7.5;9.0;7.5;7.5;5.0;8.080002;Não;13;Ametista
ALUNO-1166;2020;9.50002;6.3;5.0;4.0;6.25;5.277776666666666;5.0;5.6905573333333335;Não;13;Quartzo
ALUNO-1167;2020;9.50002;8.7;6.25;4.5;8.125;8.0;10.0;7.627502;Não;9;Ametista
ALUNO-1168;2020;7.916679999999999;8.5;7.5;10.0;7.1875;7.916665;5.0;8.043751;Não;11;Ametista
ALUNO-1170;2020;8.000020000000001;8.3;7.5;9.0;7.1875;7.25;10.0;8.178752;Não;9;Ametista
ALUNO-1171;2020;9.58335;9.5;6.25;8.333333333333334;8.749999999999998;9.500006666666668;10.0;8.925003;Sim;12;Topázio
ALUNO-1172;2020;9.50002;5.0;7.5;4.5;7.1875;7.25;5.0;6.268752;Não;10;Ágata
ALUNO-1173;2020;7.91667;2.0;3.75;0.0;6.875;5.833333333333335;10.0;4.420833666666667;Não;15;Quartzo
ALUNO-1174;2020;7.08333;7.0;6.875;5.0;8.28125;8.8333375;10.0;7.3906255;Sim;15;Ametista
ALUNO-1175;2020;8.500020000000001;5.1;7.5;0.0;7.916666666666668;7.277776666666666;5.0;5.367224;Não;10;Quartzo
ALUNO-1176;2020;8.75001;8.0;8.75;6.333333333333333;9.166666666666666;8.500003333333334;10.0;8.233335;Não;15;Ametista
ALUNO-1178;2020;8.000020000000001;3.1;6.875;4.25;7.1875;7.58333;5.0;5.692918;Não;13;Quartzo
ALUNO-1181;2020;9.000020000000001;10.0;5.625;10.0;2.5;7.66667;5.0;7.745836000000001;Não;10;Ametista
ALUNO-1187;2020;9.000020000000001;8.1;7.5;4.5;8.125;7.888886666666667;5.0;7.060279333333334;Não;13;Ágata
ALUNO-1188;2020;7.91667;1.0;7.5;4.333333333333333;7.03125;5.75;10.0;5.461458666666667;Não;17;Quartzo
ALUNO-1189;2020;9.58335;10.0;7.5;9.4;0.0;0.0;10.0;9.218335;;19;Topázio
ALUNO-1190;2020;8.500020000000001;9.6;6.875;8.0;6.875;6.777776666666665;10.0;8.100557333333333;Não;11;Ametista
ALUNO-1191;2020;7.91667;9.5;4.375;3.333333333333333;7.65625;6.333335;10.0;6.828125666666667;Não;12;Ágata
ALUNO-1193;2020;9.000020000000001;6.8;7.5;3.75;7.083333333333333;7.222219999999999;10.0;6.912779333333333;Não;11;Ágata
ALUNO-1195;2020;8.500020000000001;8.8;7.5;7.0;8.4375;7.75;10.0;8.153752;Não;11;Ametista
ALUNO-1197;2020;8.75001;8.8;6.25;5.333333333333333;8.4375;8.2500025;10.0;7.820418166666667;Não;16;Ametista
ALUNO-1198;2020;9.000020000000001;5.8;5.0;7.5;7.083333333333333;7.611106666666666;5.0;6.790556666666666;Não;11;Ágata
ALUNO-1200;2020;7.91667;7.6;6.25;5.833333333333333;7.5;8.333332500000001;10.0;7.520000166666668;Não;16;Ametista
ALUNO-1205;2020;7.00002;9.5;7.5;10.0;8.125;9.000005;10.0;8.962503;Sim;9;Topázio
ALUNO-1215;2020;10.00002;9.5;7.5;10.0;7.5;9.000005;5.0;8.700003;Sim;10;Topázio
ALUNO-1216;2020;9.58335;0.0;7.5;9.4;0.0;0.0;10.0;7.218335;;18;Ágata
ALUNO-1217;2020;8.33334;8.8;4.375;8.0;9.375;9.37501;10.0;8.443336;Sim;13;Ametista
ALUNO-1218;2020;9.16668;9.5;7.5;7.5;8.90625;9.416675;10.0;8.840628;Sim;17;Topázio
ALUNO-1219;2020;8.33334;9.7;7.5;3.8333333333333335;8.958333333333332;8.944453333333334;10.0;7.974724666666667;Sim;13;Ametista
ALUNO-1222;2020;9.16668;6.6;6.875;7.0;7.34375;7.374995;10.0;7.533542000000001;Não;17;Ametista
ALUNO-1223;2020;8.500020000000001;8.6;7.5;9.5;8.75;8.77778;5.0;8.350558;Sim;11;Ametista
ALUNO-1225;2020;6.91668;8.0;7.5;0.0;8.541666666666666;7.944446666666668;5.0;5.984724;Não;14;Quartzo
ALUNO-1226;2020;9.50002;8.1;5.625;9.5;8.75;8.611113333333334;5.0;8.129724666666666;Não;11;Ametista
ALUNO-1228;2020;6.91668;8.5;7.5;6.5;7.916666666666667;6.833329999999999;10.0;7.600000666666666;Não;11;Ametista
ALUNO-1229;2020;9.50002;9.2;5.625;8.0;5.208333333333333;7.222216666666665;10.0;7.917778666666665;Não;9;Ametista
ALUNO-1230;2020;6.24999;9.7;7.5;4.666666666666667;8.4375;7.375;10.0;7.567082333333333;Não;12;Ametista
ALUNO-1231;2020;0.0;7.0;4.375;7.0;6.666666666666666;7.999996666666666;5.0;6.0041660000000014;Não;12;Quartzo
ALUNO-1232;2020;9.50002;8.2;7.5;0.0;7.1875;7.249995;5.0;6.008751;Não;12;Quartzo
ALUNO-1237;2020;7.916679999999999;8.3;7.5;5.5;7.5;7.166663333333332;5.0;6.985000666666667;Não;13;Ágata
ALUNO-1238;2020;7.416679999999999;8.8;7.5;10.0;6.875;8.0;10.0;8.539168;Não;8;Topázio
ALUNO-1241;2020;0.0;2.1;7.5;0.0;6.875;6.611106666666666;10.0;4.179721333333333;Não;11;Quartzo
ALUNO-1244;2020;9.50002;8.9;7.5;9.5;8.125;7.75;10.0;8.742502000000002;Não;9;Topázio
ALUNO-1248;2020;9.16668;9.2;6.875;7.666666666666667;8.541666666666666;8.055553333333332;10.0;8.442778666666666;Não;13;Ametista
ALUNO-1249;2020;9.16668;7.9;6.25;6.0;8.59375;9.125005;10.0;8.006044;Sim;14;Ametista
ALUNO-1250;2020;6.66666;5.0;7.5;3.333333333333333;8.125;7.94444;10.0;6.484720666666667;Não;13;Ágata
ALUNO-1251;2020;9.16668;6.7;10.0;7.666666666666667;7.65625;7.7916675;5.0;7.613959833333333;Não;14;Ametista
ALUNO-1252;2020;0.0;6.5;7.5;3.1666666666666665;7.1875;6.9999975;10.0;5.802082833333333;Não;16;Quartzo
ALUNO-1253;2020;8.500020000000001;10.0;5.625;10.0;2.5;6.3333200000000005;5.0;7.429166;Não;10;Ametista
ALUNO-1254;2020;8.500020000000001;3.5;6.875;8.0;7.8125;7.0;5.0;6.518752000000001;Não;12;Ágata
ALUNO-1256;2020;7.91667;4.6;7.5;0.0;7.916666666666668;8.222226666666668;5.0;5.397779;Não;15;Quartzo
ALUNO-1257;2020;10.00002;6.8;7.5;8.0;7.96875;8.166667499999999;5.0;7.6402105;Não;14;Ametista
ALUNO-1260;2020;9.50002;8.9;7.5;9.0;7.291666666666667;7.333333333333333;5.0;7.975835333333334;Não;10;Ametista
ALUNO-1261;2020;7.91667;7.5;3.125;0.6666666666666666;6.40625;5.2916625;10.0;5.436457833333334;Não;15;Quartzo
ALUNO-1262;2020;8.33334;9.0;7.5;2.6666666666666665;8.125;8.055560000000002;5.0;6.840279333333334;Não;15;Ágata
ALUNO-1264;2020;10.00002;8.4;7.5;9.5;7.916666666666668;7.444443333333333;5.0;8.110557333333334;Não;10;Ametista
ALUNO-1265;2020;8.75001;9.9;7.5;7.666666666666667;8.749999999999998;8.055560000000002;5.0;8.124446333333335;Não;16;Ametista
ALUNO-1266;2020;8.500020000000001;8.7;5.0;7.5;7.291666666666667;8.22222;5.0;7.463612666666667;Não;12;Ametista
ALUNO-1270;2020;8.500020000000001;6.5;7.5;6.0;7.708333333333334;7.888886666666666;10.0;7.448612666666667;Não;10;Ametista
ALUNO-1274;2020;9.16668;8.4;7.5;7.333333333333333;8.958333333333332;8.666673333333334;5.0;7.942502666666667;Sim;15;Ametista
ALUNO-1275;2020;10.00002;8.5;7.5;10.0;7.1875;7.75;10.0;8.718752;Não;9;Topázio
ALUNO-1277;2020;7.08333;5.9;5.0;7.666666666666667;8.958333333333332;9.11112;10.0;7.639723666666667;Sim;13;Ametista
ALUNO-1278;2020;9.000020000000001;10.0;7.5;10.0;2.5;4.58334;5.0;7.31667;Não;9;Ametista
ALUNO-1281;2020;7.91667;9.1;7.5;6.833333333333333;8.28125;9.1250025;10.0;8.381459166666666;Sim;16;Ametista
ALUNO-1282;2020;7.916679999999999;8.8;2.5;8.5;2.5;2.75;10.0;6.301668;Não;7;Ágata
ALUNO-1284;2020;8.75001;8.6;7.5;4.333333333333333;7.708333333333334;6.555550000000001;5.0;6.793611000000001;Não;16;Ágata
ALUNO-1285;2020;9.000020000000001;9.9;7.5;9.0;7.8125;6.99999;10.0;8.61125;Não;8;Topázio
ALUNO-1287;2020;8.500020000000001;10.0;7.5;8.5;2.5;5.58334;5.0;7.16667;Não;10;Ágata
ALUNO-1288;2020;0.0;7.8;7.5;6.0;7.1875;7.499995;10.0;6.728749;Não;16;Ágata
ALUNO-1289;2020;8.500020000000001;7.1;7.5;3.0;6.666666666666667;6.666663333333334;5.0;6.120001333333334;Não;12;Ágata
ALUNO-1290;2020;8.33334;0.0;8.75;9.0;0.0;0.0;10.0;7.183333999999999;;18;Ágata
ALUNO-1291;2020;6.91668;6.9;7.5;10.0;7.291666666666667;7.5;10.0;8.050834666666667;Não;9;Ametista
ALUNO-1292;2020;10.00002;9.4;7.5;9.0;8.75;8.222226666666668;10.0;8.949447333333334;Não;11;Topázio
ALUNO-1293;2020;0.0;1.1;7.5;0.0;7.708333333333334;8.055556666666668;5.0;3.8519446666666672;Não;12;Quartzo
ALUNO-1294;2020;7.91667;2.8;5.0;0.0;6.25;5.0833275;10.0;4.4933325;Não;16;Quartzo
ALUNO-1296;2020;8.500020000000001;8.7;5.625;5.75;5.9375;7.25;5.0;6.846252000000001;Não;10;Ágata
ALUNO-1297;2020;7.91667;8.3;6.875;5.666666666666667;7.5;7.7916675;5.0;7.080833833333333;Não;18;Ágata
ALUNO-1298;2020;9.50002;9.9;7.5;9.0;7.5;6.583335;10.0;8.546669;Não;8;Topázio
ALUNO-1299;2020;7.91667;8.5;7.5;5.166666666666667;8.28125;8.583335;10.0;7.819792333333333;Não;14;Ametista
ALUNO-1302;2020;8.000020000000001;0.9;7.5;0.0;7.083333333333334;6.944439999999998;5.0;4.3272233333333325;Não;11;Quartzo
ALUNO-1303;2020;9.000020000000001;7.9;4.375;3.0;5.0;8.5;5.0;6.2175020000000005;Não;13;Ágata
ALUNO-1309;2020;7.5;8.0;7.5;6.833333333333333;8.125;8.0416725;10.0;7.887501166666667;Não;17;Ametista
ALUNO-1313;2020;8.33334;5.2;5.0;2.1666666666666665;7.5;5.666660000000001;5.0;5.189999333333334;Não;14;Quartzo
ALUNO-1315;2020;8.000020000000001;6.9;5.0;4.5;3.75;5.999995;5.0;5.655001;Não;12;Quartzo
ALUNO-1316;2020;9.50002;10.0;7.5;10.0;7.5;7.750005;5.0;8.500003;Não;10;Topázio
ALUNO-1318;2020;8.75001;0.0;7.5;9.7;0.0;0.0;10.0;7.255001;;20;Ágata
ALUNO-1319;2020;6.41668;9.2;6.875;10.0;7.291666666666667;7.5;5.0;7.898334666666667;Não;10;Ametista
ALUNO-1323;2020;9.000020000000001;9.1;4.375;10.0;7.916666666666668;8.0;5.0;8.049168666666667;Não;10;Ametista
ALUNO-1324;2020;9.000020000000001;7.9;7.5;10.0;7.708333333333334;7.5;5.0;8.000835333333335;Não;10;Ametista
ALUNO-1325;2020;6.91668;8.3;5.0;0.0;6.5625;6.583325;5.0;5.3245830000000005;Não;13;Quartzo
ALUNO-1328;2020;9.50002;8.7;7.5;1.5;8.125;8.66667;10.0;7.285836;Sim;10;Ametista
ALUNO-1336;2020;8.33334;4.0;7.5;3.6666666666666665;8.125;5.777770000000001;5.0;5.584721333333334;Não;14;Quartzo
ALUNO-1338;2020;9.50002;8.1;7.5;9.5;8.125;9.000005;5.0;8.332502999999999;Sim;10;Ametista
ALUNO-1339;2020;10.00002;10.0;7.5;7.666666666666667;7.5;6.944439999999999;5.0;7.922223333333333;Não;14;Ametista
ALUNO-1341;2020;8.75001;8.9;6.875;7.166666666666667;8.125;9.2083425;10.0;8.430002833333335;Sim;17;Ametista
ALUNO-1343;2020;8.000020000000001;8.0;5.0;0.0;6.25;6.583325;10.0;5.841667000000001;Não;11;Quartzo
ALUNO-1344;2020;8.000020000000001;7.4;5.625;6.0;6.458333333333334;7.555549999999998;2.5;6.449445333333334;Não;14;Ágata
ALUNO-1347;2020;9.16668;8.1;6.875;4.666666666666667;7.34375;6.333335;10.0;7.158543333333334;Não;17;Ágata
ALUNO-1348;2020;7.91667;7.1;6.875;6.333333333333333;8.541666666666666;9.11112;10.0;7.842224333333333;Sim;13;Ametista
ALUNO-1;2021;7.5;6.3;6.9;8.8;7.7;8.1;5.0;7.319;Não;;Ametista
ALUNO-3;2021;7.1;6.9;6.3;5.6;7.3;7.2;10.0;7.021;Não;;Ametista
ALUNO-5;2021;7.4;7.5;7.5;5.4;8.5;7.4;10.0;7.399;Não;;Ametista
ALUNO-8;2021;8.8;8.6;7.5;7.1;8.0;8.5;10.0;8.269;Não;;Topázio
ALUNO-11;2021;9.0;10.0;6.3;8.8;7.7;9.7;10.0;8.99;Sim;;Topázio
ALUNO-13;2021;8.0;0.0;7.5;0.8;0.0;6.0;5.0;3.413;Não;;Quartzo
ALUNO-17;2021;9.5;4.2;7.5;2.6;8.4;8.8;5.0;6.14;Não;;Ágata
ALUNO-18;2021;10.0;3.3;6.3;5.3;7.7;5.2;5.0;5.666;Não;;Ágata
ALUNO-19;2021;9.0;6.3;7.5;4.6;7.7;8.3;5.0;6.751;Não;;Ágata
ALUNO-28;2021;8.3;9.2;7.5;8.8;9.4;9.9;10.0;9.079;Sim;;Topázio
ALUNO-29;2021;9.6;5.3;7.5;3.8;7.5;7.9;5.0;6.342;Não;;Ágata
ALUNO-34;2021;6.9;2.9;7.5;5.5;7.7;8.7;5.0;6.129;Não;;Ágata
ALUNO-35;2021;9.2;9.4;7.5;8.2;8.4;9.4;5.0;8.416;Sim;;Topázio
ALUNO-36;2021;8.3;6.4;3.8;4.7;7.3;7.9;5.0;6.246;Não;;Ágata
ALUNO-37;2021;0.0;5.4;6.9;6.5;7.5;6.7;10.0;6.154;Não;;Ágata
ALUNO-38;2021;3.8;6.9;7.5;5.1;7.5;7.8;10.0;6.847;Não;;Ágata
ALUNO-40;2021;9.2;7.8;7.5;6.0;8.3;8.0;5.0;7.334;Não;;Ametista
ALUNO-41;2021;0.0;5.0;7.5;6.8;7.5;8.8;5.0;6.1;Não;;Ágata
ALUNO-42;2021;10.0;6.7;7.5;4.0;7.2;6.0;10.0;6.802;Não;;Ágata
ALUNO-46;2021;8.5;10.0;7.5;6.9;8.1;8.4;10.0;8.471;Não;;Topázio
ALUNO-47;2021;8.5;6.3;7.5;4.0;7.5;5.8;5.0;6.056;Não;;Ágata
ALUNO-51;2021;9.0;9.2;7.5;5.4;7.7;8.6;10.0;8.051;Não;;Ametista
ALUNO-54;2021;7.5;5.8;7.5;4.1;7.3;5.8;10.0;6.388;Não;;Ágata
ALUNO-55;2021;9.6;8.9;8.1;7.6;8.1;9.2;5.0;8.219;Sim;;Ametista
ALUNO-56;2021;8.8;7.5;5.6;5.5;7.8;7.2;5.0;6.777;Não;;Ágata
ALUNO-57;2021;8.3;6.9;6.3;6.0;7.7;7.0;10.0;7.213;Não;;Ametista
ALUNO-60;2021;7.9;7.5;6.9;6.1;7.2;7.7;5.0;6.956;Não;;Ametista
ALUNO-61;2021;0.0;1.3;5.6;0.0;6.9;5.1;5.0;3.017;Não;;Quartzo
ALUNO-62;2021;8.5;4.6;7.5;3.1;8.1;6.2;5.0;5.704;Não;;Ágata
ALUNO-65;2021;10.0;10.0;7.5;6.9;8.1;10.0;5.0;8.438;Sim;;Topázio
ALUNO-66;2021;8.0;6.3;7.5;5.9;8.5;7.7;5.0;6.875;Não;;Ágata
ALUNO-67;2021;7.4;3.3;7.5;1.1;8.3;6.1;5.0;4.939;Não;;Quartzo
ALUNO-75;2021;10.0;9.2;7.5;8.5;8.8;9.7;10.0;9.108;Sim;;Topázio
ALUNO-76;2021;10.0;10.0;7.5;7.6;7.5;9.2;10.0;8.869;Sim;;Topázio
ALUNO-77;2021;9.5;10.0;7.5;6.4;7.5;8.1;5.0;7.854;Não;;Ametista
ALUNO-78;2021;8.9;9.2;7.5;2.6;7.3;5.6;5.0;6.339;Não;;Ágata
ALUNO-81;2021;6.3;5.8;2.5;6.5;8.1;7.7;5.0;6.188;Não;;Ágata
ALUNO-83;2021;6.7;6.4;3.8;3.0;7.3;6.7;10.0;5.987;Não;;Ágata
ALUNO-84;2021;3.5;10.0;7.5;6.8;7.5;8.3;10.0;7.867;Não;;Ametista
ALUNO-85;2021;9.5;6.7;6.3;6.9;4.7;7.0;5.0;6.652;Não;;Ágata
ALUNO-87;2021;7.9;7.8;7.5;7.8;8.1;7.7;10.0;8.004;Não;;Ametista
ALUNO-88;2021;9.5;9.6;6.3;7.4;8.1;9.1;5.0;8.096;Sim;;Ametista
ALUNO-90;2021;7.1;5.0;7.5;4.6;7.2;7.0;5.0;5.994;Não;;Ágata
ALUNO-91;2021;9.5;0.0;7.5;2.2;5.6;2.5;10.0;4.2;Não;;Quartzo
ALUNO-93;2021;8.0;4.2;7.5;5.1;6.6;5.9;10.0;6.248;Não;;Ágata
ALUNO-94;2021;7.5;3.6;7.5;4.6;7.3;5.2;10.0;5.923;Não;;Ágata
ALUNO-95;2021;8.3;5.6;7.5;1.3;6.9;4.1;5.0;4.957;Não;;Quartzo
ALUNO-97;2021;8.0;5.8;7.5;5.8;7.5;6.0;5.0;6.317;Não;;Ágata
ALUNO-98;2021;9.2;6.4;7.5;6.3;7.5;7.5;5.0;6.953;Não;;Ametista
ALUNO-100;2021;8.5;0.0;3.8;0.0;6.3;3.8;5.0;3.117;Não;;Quartzo
