IAA;IEG;IPS;IDA;IPP;IPV;IAN;INDE;INDICADO_BOLSA
9.000020000000001;8.337844611528823;7.5;7.833333333333334;6.25;7.91667;5.0;7.592571588972432;0
8.000020000000001;7.749881291547958;7.5;5.75;6.041666666666667;7.5;5.0;6.854144924976259;0
8.000020000000001;8.34008097165992;7.5;6.333333333333334;5.3125;7.666665;5.0;7.049267860998651;0
6.91668;7.222222222222223;5.0;3.75;3.125;3.750005;5.0;4.948613444444445;0
7.00002;10.0;7.5;7.5;6.25;8.444443333333334;10.0;8.263890666666667;0
10.00002;10.0;6.875;6.055555555555556;8.125;8.38889;5.0;7.888891111111111;1
9.000020000000001;5.64102564102564;7.5;4.75;6.25;7.166663333333332;5.0;6.286539794871795;0
8.500020000000001;8.777777777777779;7.5;8.75;5.833333333333334;7.555556666666667;5.0;7.700002222222222;0
7.91667;4.521078431372549;7.5;3.305555555555556;7.96875;7.222219999999999;5.0;5.848312797385621;1
8.75001;5.765262340634195;5.625;6.344444444444445;7.34375;6.04166;10.0;6.802149357015729;1
8.000020000000001;9.342251950947604;7.5;5.933333333333334;6.458333333333334;7.66667;5.0;7.284286390189521;0
8.000020000000001;9.568151147098517;7.5;7.833333333333334;5.625;7.916665;5.0;7.676131896086369;0
8.500020000000001;8.897630147630148;5.625;7.416666666666666;6.041666666666667;7.611113333333334;5.0;7.301750696192697;0
9.000020000000001;9.14141414141414;7.5;5.583333333333333;6.875;8.500003333333334;5.0;7.482452161616162;1
8.000020000000001;8.271604938271604;7.5;6.166666666666666;6.458333333333334;8.055556666666666;10.0;7.694600987654322;0
7.91667;1.950757575757576;7.5;1.166666666666667;5.0;5.833336666666667;5.0;4.331819181818182;0
6.91668;8.705128205128204;5.625;6.916666666666667;6.25;7.5;5.0;7.003526974358975;0
8.33334;7.532623626373626;7.5;7.755555555555556;7.65625;8.666673333333332;5.0;7.639929503052503;1
9.000020000000001;9.555555555555555;7.5;8.083333333333332;6.666666666666666;7.777783333333335;10.0;8.400003111111111;0
8.500020000000001;9.30959595959596;7.5;7.75;6.875;8.333336666666668;5.0;7.866088525252525;1
9.000020000000001;9.0;7.5;7.416666666666666;6.5625;8.83334;5.0;7.856253333333334;1
9.16668;9.23892773892774;5.0;6.0;7.1875;7.4583325;10.0;7.674870047785548;0
8.000020000000001;8.992200328407225;7.5;8.0;6.5625;8.750005;5.0;7.854693065681446;0
8.33334;8.23038073038073;5.625;5.355555555555555;8.125;7.875;10.0;7.500521257187258;0
8.500020000000001;9.251724137931037;6.875;7.5;5.9375;8.416665;5.0;7.664929827586207;0
9.000020000000001;8.826364329796824;7.5;6.75;5.625;6.08333;5.0;7.044440865959365;0
9.000020000000001;8.694463431305536;7.5;3.666666666666667;6.25;6.94445;5.0;6.636118019594441;0
0.0;6.207341269841269;5.0;3.166666666666667;6.40625;3.75;5.0;4.265426587301587;0
10.00002;6.774410774410775;5.0;5.083333333333334;6.458333333333334;6.611106666666666;5.0;6.339605488215488;0
0.0;3.972415052977713;8.75;3.733333333333333;5.46875;7.611116666666667;5.0;4.985248010595543;1
8.000020000000001;5.901515151515152;8.125;5.0;4.375;5.499995;10.0;6.330304030303031;0
9.000020000000001;8.865384615384615;7.5;7.833333333333334;5.3125;7.41666;5.0;7.50432758974359;0
10.00002;10.0;7.5;7.666666666666667;8.59375;9.125005000000002;5.0;8.467711333333334;0
9.58335;9.666666666666666;5.625;8.166666666666666;8.4375;8.70834;10.0;8.672919666666665;0
0.0;4.775329529805234;5.625;6.0;5.3125;3.7500075;5.0;4.498817405961047;0
8.000020000000001;9.166666666666666;7.5;7.75;5.833333333333334;7.333333333333333;5.0;7.483335333333333;0
7.91667;8.243464052287582;5.625;6.722222222222222;7.65625;7.416665;2.5;6.846262254901961;0
9.50002;9.444444444444445;7.5;5.5;6.25;6.833329999999998;5.0;7.180556888888889;0
6.91668;8.672013366750209;7.5;5.75;5.0;5.24999;5.0;6.376068673350042;0
9.58335;8.87797619047619;7.5;6.155555555555555;6.458333333333334;7.5;10.0;7.860874682539682;0
8.75001;5.602272727272728;7.5;6.777777777777779;7.5;5.944440000000002;10.0;7.039899101010102;0
9.58335;4.255681818181818;7.5;2.555555555555556;6.25;4.8749975;10.0;5.670581974747474;0
9.50002;8.977072310405644;8.125;7.5;6.25;8.500003333333334;5.0;7.882917128747796;0
8.000020000000001;9.269841269841269;7.5;7.083333333333334;6.041666666666667;7.055556666666667;5.0;7.335914920634921;0
10.00002;8.33137408568443;9.375;4.411111111111111;8.125;7.7916625;5.0;7.356831539359108;1
8.500020000000001;10.0;7.5;8.166666666666666;6.041666666666667;7.444443333333333;5.0;7.826390666666667;0
9.16668;7.041396103896105;7.5;7.0;4.583333333333333;6.4583375;5.0;6.724948054112554;0
9.16668;7.93767507002801;10.0;5.333333333333333;7.8125;7.7083325;10.0;7.893786180672269;1
9.58335;7.961309523809524;5.625;5.577777777777778;7.34375;6.3749925;5.0;6.738025960317461;1
8.500020000000001;9.70961887477314;7.5;7.916666666666666;5.625;7.916665;5.0;7.771092108287961;0
8.916680000000001;8.993265993265993;6.875;7.5;5.3125;8.41667;5.0;7.592405198653199;0
10.00002;9.2330779054917;7.5;8.5;6.5625;8.83334;5.0;8.219535581098341;1
7.91667;6.915584415584416;7.5;4.75;4.583333333333333;6.1250025;5.0;6.058117716450217;0
9.50002;7.13412070481214;7.5;6.916666666666666;5.625;7.833335;5.0;7.139326474295761;0
8.500020000000001;8.663153271848923;7.5;8.9;5.625;8.25;10.0;8.325132654369785;0
7.5;10.0;6.25;7.744444444444444;7.34375;8.29167;10.0;8.31659788888889;0
8.500020000000001;7.375612892854272;6.25;6.666666666666666;6.666666666666666;7.5;5.0;6.950124578570855;0
8.500020000000001;4.280096793708409;7.5;4.466666666666667;5.416666666666667;7.333330000000001;5.0;5.857687358741682;0
9.50002;9.86111111111111;7.5;8.166666666666668;6.666666666666666;8.944446666666666;5.0;8.261113555555557;1
8.75001;10.0;7.5;7.75;7.34375;8.291667499999999;5.0;8.0677095;1
0.0;8.400490196078431;7.5;7.633333333333333;8.28125;7.666670000000002;5.0;6.818223705882353;0
8.33334;5.340909090909091;7.5;5.0;6.25;5.708325;5.0;5.918180818181819;0
9.50002;7.601410934744268;7.5;9.5;6.25;7.55556;5.0;7.756396186948853;1
9.000020000000001;6.960784313725491;7.5;4.583333333333334;5.0;6.91666;5.0;6.342157529411765;0
6.91668;9.64673913043478;7.5;4.333333333333333;5.625;6.722223333333333;5.0;6.64462715942029;0
7.50002;7.361759518622263;5.0;5.05;5.0;6.833325;5.0;6.099018903724453;0
10.00002;7.895719691385326;5.625;6.5;4.6875;6.99999;5.0;6.810393938277065;0
8.33334;7.945767195767196;5.625;4.777777777777778;5.625;6.08333;10.0;6.719708994708995;0
9.50002;8.54852876592007;7.5;8.066666666666666;5.625;7.75;10.0;8.135541086517346;0
8.33334;6.916872529644269;6.875;5.833333333333333;7.34375;6.111103333333335;5.0;6.527470839262188;0
7.08334;4.63109243697479;6.25;1.588888888888889;4.53125;6.277773333333335;5.0;4.786009931839403;0
9.50002;9.135432283858073;7.5;7.5;6.458333333333334;8.166670000000002;10.0;8.306255790104949;0
8.500020000000001;9.20314253647587;8.125;9.183333333333334;5.9375;8.583335;10.0;8.650214173961842;1
8.000020000000001;10.0;7.5;5.25;5.833333333333334;7.055553333333332;5.0;7.094446;0
9.000020000000001;8.717948717948719;7.5;8.75;6.458333333333334;7.777780000000001;5.0;7.844981076923077;0
7.08334;8.667027417027416;5.0;6.0;7.65625;7.875;5.0;6.982364483405484;0
9.16668;5.291071428571428;7.5;3.0;6.875;5.833325;5.0;5.679047285714286;0
7.08334;5.811844405594407;6.25;3.0;7.03125;5.6249925;5.0;5.423826381118881;0
9.000020000000001;3.7;5.0;2.966666666666667;5.833333333333334;7.222223333333333;5.0;5.261113333333334;0
7.5;5.788982259570494;5.625;6.0;7.5;6.58333;2.5;5.986962451914099;0
7.91667;8.282051282051283;7.5;8.144444444444444;7.1875;6.999995;10.0;7.945715145299146;0
8.500020000000001;9.047619047619047;7.5;5.833333333333333;5.625;7.0;5.0;7.038692476190477;0
9.000020000000001;9.217813051146384;7.5;7.916666666666666;5.833333333333334;7.166666666666666;5.0;7.593564610229277;0
8.75001;6.441511387163561;7.5;7.533333333333334;7.1875;7.333333333333333;10.0;7.605386610766046;0
9.000020000000001;10.0;7.5;9.5;6.041666666666667;7.88889;5.0;8.231946666666667;1
9.50002;8.723227752639517;7.5;6.5;5.625;8.5;5.0;7.507147550527904;0
8.75001;9.477941176470589;7.5;6.722222222222221;8.4375;9.500003333333332;5.0;8.108784346405228;1
9.50002;7.98076923076923;7.5;6.166666666666666;5.625;7.166655;5.0;7.02532017948718;0
10.00002;7.5;7.5;4.433333333333334;5.3125;6.583325;10.0;6.984583666666667;0
8.500020000000001;8.98848428260193;7.5;6.583333333333334;5.9375;8.16667;5.0;7.441449523187053;0
9.000020000000001;8.354978354978355;6.25;8.083333333333332;6.458333333333334;8.000003333333334;5.0;7.558498337662337;0
10.00002;9.523809523809524;7.5;6.5;6.25;7.555553333333333;5.0;7.590874571428571;0
9.50002;8.842592592592592;7.5;6.25;6.25;7.166665;5.0;7.276853518518519;0
6.25;6.513723544973545;5.625;4.333333333333333;4.375;5.958335;5.0;5.486078375661376;0
10.00002;5.396249243799152;5.0;4.583333333333334;4.166666666666667;6.777776666666666;2.5;5.518140515426498;0
9.50002;9.314954051796157;7.5;6.333333333333334;6.25;7.5;5.0;7.454659477025898;0
7.41668;7.915343915343915;5.625;5.75;5.625;6.666665;5.0;6.433069783068783;0
8.500020000000001;9.48611111111111;5.625;7.0;5.9375;7.5;5.0;7.303474222222222;0
9.000020000000001;7.674242424242425;8.125;8.35;4.6875;6.75;10.0;7.736100484848485;0
8.000020000000001;9.62962962962963;7.5;7.75;6.25;7.5;10.0;8.150927925925927;0
7.91667;3.359047202797203;5.0;1.111111111111111;4.0625;4.2916625;2.5;3.700281162781663;0
8.33334;6.637362637362637;7.5;4.833333333333333;6.71875;6.2916725;5.0;6.307682694139194;0
9.000020000000001;9.217813051146384;7.5;9.166666666666666;5.833333333333334;8.555563333333334;5.0;8.12134394356261;1
9.000020000000001;9.66988727858293;7.5;5.666666666666666;5.625;7.166659999999999;10.0;7.71314478904992;0
9.000020000000001;8.597883597883596;5.0;7.15;3.75;6.583325;5.0;6.741243719576721;0
9.50002;3.838441890166029;5.0;2.25;4.375;6.833325;5.0;4.971855378033206;0
9.50002;8.61111111111111;5.0;2.333333333333333;3.333333333333333;5.444436666666668;5.0;5.561111555555557;0
9.16668;6.52991452991453;7.5;5.0;6.25;6.1250025;5.0;6.322651405982906;0
7.08333;7.560897435897437;5.625;7.466666666666666;5.0;6.500005;5.0;6.576346820512821;0
5.0;5.948412698412699;7.5;3.011111111111111;5.416666666666667;7.291665;5.0;5.54190442857143;1
10.00002;7.75925925925926;6.875;2.5;4.375;5.0;2.5;5.426853851851853;0
9.000020000000001;7.233445566778901;5.0;3.083333333333333;6.458333333333334;7.777776666666667;10.0;6.664746446689114;0
10.00002;9.03230203080278;7.5;8.916666666666668;6.875;9.05556;5.0;8.33840773949389;1
8.500020000000001;8.784832451499119;7.5;6.833333333333334;6.041666666666667;7.333333333333333;10.0;7.794468490299825;0
9.50002;6.238095238095238;7.5;7.1;5.0;6.333325;5.0;6.634286047619048;0
9.16668;2.816666666666667;7.5;0.8888888888888888;5.9375;3.875;5.0;4.276529111111112;0
9.16668;7.749258893280633;7.5;5.222222222222222;6.875;7.5;10.0;7.448464223100571;0
7.08334;3.536931818181818;5.0;1.444444444444444;5.0;3.916675;2.5;3.737944252525253;0
9.000020000000001;9.16289592760181;7.5;8.75;6.5625;8.916665;5.0;8.172164185520362;0
7.41668;7.583333333333333;7.5;1.25;6.041666666666667;7.277776666666666;5.0;5.818056666666667;0
9.50002;7.189847189847191;5.0;7.5;5.833333333333334;6.94444;5.0;6.860192771302772;0
8.000020000000001;5.833333333333334;3.75;2.916666666666667;4.791666666666667;6.722216666666666;5.0;5.248612;0
9.000020000000001;9.388888888888888;7.5;3.75;6.458333333333334;7.5;5.0;6.923613111111111;0
9.16668;3.63610347985348;5.0;1.777777777777778;5.625;3.75;5.0;4.311944251526252;0
9.50002;6.741021324354657;7.5;4.083333333333333;6.041666666666666;6.722219999999999;5.0;6.313483598204265;0
0.0;9.365317341329336;5.0;9.083333333333332;6.458333333333334;8.055553333333334;5.0;6.946674134932534;1
10.00002;9.351432880844644;7.5;8.166666666666668;6.5625;8.25;5.0;8.059871909502263;0
9.16668;8.310738968633705;6.25;8.111111111111112;8.90625;8.6250025;10.0;8.441663515948964;0
9.50002;4.015594541910332;7.5;1.166666666666666;4.166666666666666;5.44444;5.0;4.742008908382067;0
9.50002;8.945807279140613;5.0;6.916666666666666;6.666666666666666;7.888890000000001;5.0;7.366941455828123;0
8.75001;10.0;6.875;6.444444444444444;8.125;8.66667;5.0;7.897223888888889;1
8.000020000000001;8.378582202111614;7.5;6.083333333333334;5.625;7.083325;5.0;6.92155010708899;0
9.000020000000001;4.083652618135376;7.5;2.916666666666667;5.0;5.916665;5.0;5.233398856960409;0
7.41668;7.462653288740245;5.0;4.933333333333334;5.625;6.499996666666665;5.0;6.083364657748049;0
7.00002;7.871387871387871;7.5;6.25;6.458333333333334;7.277776666666666;5.0;6.875668240944242;0
10.00002;9.345479082321187;7.5;9.583333333333332;5.9375;9.416675;5.0;8.512849483130905;1
9.16668;9.544534412955466;8.75;6.777777777777778;8.75;8.458335;10.0;8.622797438146648;0
10.00002;6.03842940685046;7.5;2.833333333333333;5.3125;7.166665;5.0;5.98893754803676;0
9.50002;9.62962962962963;7.5;9.25;6.25;7.5;5.0;8.100927925925927;0
5.83334;4.984593837535014;7.5;4.5;4.375;6.055553333333335;5.0;5.378863434173669;0
10.00002;9.485054347826086;9.375;8.011111111111111;9.0625;10.00001;5.0;8.842987091787439;0
9.50002;9.473684210526317;7.5;7.0;5.625;7.41666;5.0;7.540570842105263;0
6.25;7.25;7.5;4.0;7.5;6.1249925;5.0;6.0999985;0
9.000020000000001;7.324793465144342;7.5;5.25;6.041666666666667;6.944443333333333;5.0;6.658016026362202;0
9.000020000000001;9.02777777777778;6.875;1.916666666666666;5.0;6.249995;5.0;6.026389888888889;0
9.16668;9.136363636363637;5.625;5.166666666666667;7.96875;8.27778;10.0;7.792205060606061;1
7.5;6.116071428571428;7.5;6.75;7.34375;6.208325;5.0;6.549254285714286;0
10.00002;9.682539682539682;7.5;6.666666666666666;5.9375;7.083325;2.5;7.28025826984127;0
9.58335;6.922504578754578;7.5;4.555555555555555;8.28125;6.666665;5.0;6.665405026862027;1
8.500020000000001;7.349624060150376;6.875;6.583333333333333;5.625;7.333335;5.0;6.853260478696742;0
7.5;7.968749999999999;7.5;4.133333333333333;7.65625;6.9583275;2.5;6.327707166666666;0
8.75001;9.249512670565302;5.0;6.333333333333333;8.75;8.25;10.0;8.016570200779729;0
9.50002;9.686609686609684;7.5;6.5;5.3125;7.166655;5.0;7.401904937321937;0
6.41668;8.177910052910052;6.25;7.333333333333333;6.458333333333334;8.388886666666666;5.0;7.192527343915344;0
8.500020000000001;8.624561403508771;7.5;7.416666666666666;6.041666666666667;7.61111;5.0;7.434636280701754;0
10.00002;6.711768528073998;7.5;7.083333333333333;6.5625;8.833335;5.0;7.431939372281467;0
10.00002;9.88095238095238;7.5;7.25;5.0;7.222223333333334;5.0;7.620637142857143;0
0.0;5.60515873015873;6.25;0.0;7.34375;6.8333275;2.5;4.097072246031746;0
10.00002;5.858788554440729;5.625;4.0;6.25;7.222223333333333;5.0;6.103704377554813;0
9.16668;7.729166666666667;6.875;4.788888888888889;7.34375;6.2083225;2.5;6.333818611111111;0
8.33334;5.945980743394537;7.5;6.188888888888889;7.8125;7.6666675;5.0;6.824891426456685;1
9.16668;6.41644385026738;7.5;3.333333333333333;6.875;5.8333275;10.0;6.470788936720144;0
10.00002;7.395833333333332;5.625;5.277777777777778;7.34375;6.91666;5.0;6.714931222222222;0
8.75001;6.868589743589744;7.5;3.5;7.1875;6.3749925;2.5;5.942467448717949;0
8.000020000000001;6.130434782608695;7.5;2.833333333333333;6.458333333333334;6.999999999999999;5.0;5.888588956521739;0
9.50002;9.252525252525253;7.5;7.083333333333333;5.625;7.38889;5.0;7.507451717171717;0
9.16668;9.099410315085372;7.5;5.111111111111111;8.90625;8.625;10.0;8.124397285239297;0
8.500020000000001;7.259407259407261;5.0;2.583333333333333;5.833333333333334;5.777773333333333;5.0;5.557438118548119;0
9.000020000000001;7.417508417508417;7.5;6.75;5.625;7.25;5.0;6.996003683501685;0
7.5;3.809722222222223;5.0;1.277777777777778;6.875;5.54166;5.0;4.563332;0
9.50002;9.709876543209877;7.5;9.583333333333334;6.25;8.277780000000002;5.0;8.339199975308643;1
0.0;5.120271907389959;7.5;3.444444444444445;5.9375;4.416665;5.0;4.44002627036688;0
9.50002;5.03306195772656;7.5;2.583333333333333;5.625;7.083325;5.0;5.702446058211979;0
9.000020000000001;9.601571268237937;5.0;5.666666666666667;6.041666666666666;7.833333333333332;10.0;7.624482920314255;0
7.08334;8.35880355276907;6.25;7.166666666666667;7.8125;7.625;5.0;7.244678043887148;1
8.75001;5.248218852758495;8.75;6.077777777777778;7.65625;7.944446666666668;10.0;7.369714659440588;0
8.33334;8.835227272727273;7.5;3.75;7.5;7.2499975;10.0;7.300378954545454;0
6.41668;7.268924626380766;5.625;5.916666666666666;5.625;7.083325;10.0;6.820451258609487;0
8.000020000000001;9.682539682539682;7.5;6.333333333333333;6.25;7.5;5.0;7.378176603174603;0
8.33335;9.182971014492754;5.625;4.877777777777777;6.40625;5.79166;10.0;7.006941758454106;0
9.16668;8.035296867695186;9.375;7.388888888888889;8.59375;8.375007499999999;5.0;7.973381651316815;0
9.16668;7.815934065934066;6.875;6.722222222222222;8.28125;8.5000025;5.0;7.539924757631258;1
7.91667;7.609577922077922;6.875;5.688888888888889;7.34375;7.6666675;10.0;7.406568862193363;1
8.000020000000001;8.483333333333333;5.625;8.416666666666666;5.833333333333334;7.77778;5.0;7.381391333333333;0
7.5;9.39305259957434;6.25;7.777777777777779;8.59375;9.2083375;10.0;8.510208575470424;0
7.91667;8.864583333333334;5.625;6.777777777777779;6.25;7.416665;10.0;7.590972222222223;0
9.50002;9.07018907018907;7.5;7.75;6.041666666666667;7.111109999999999;5.0;7.590428480704481;0
8.500020000000001;9.04804625199362;5.625;7.166666666666666;5.625;7.499995;5.0;7.217943583732057;0
7.91667;3.440830721003135;7.5;1.777777777777778;4.84375;4.9583375;10.0;5.061431199756183;0
8.75001;6.765005827505828;7.5;5.5;7.34375;6.4166675;5.0;6.595710665501167;1
7.5;8.792467948717949;5.0;6.944444444444446;8.125;6.291665;10.0;7.468215478632479;0
7.5;6.6875;7.5;4.75;6.25;6.41666;5.0;6.195832000000001;0
9.000020000000001;8.618233618233617;7.5;7.833333333333333;5.625;7.499995;10.0;8.00281439031339;0
8.500020000000001;9.285714285714285;7.5;3.916666666666667;5.625;6.277773333333333;10.0;7.058532857142858;0
10.00002;8.609486679662117;7.5;6.0;5.625;7.499995;5.0;7.234398335932424;0
7.00002;6.730800064133398;7.5;6.5;6.25;6.999999999999999;5.0;6.62116201282668;0
9.000020000000001;9.335332333833083;7.5;8.583333333333334;6.458333333333333;8.16667;5.0;8.012902466766617;0
9.50002;8.40683885640026;5.625;6.25;4.6875;7.41666;5.0;6.895951771280052;0
10.00002;8.80952380952381;7.5;8.666666666666668;5.625;8.416665;10.0;8.491073095238097;0
0.0;4.617281695286811;7.5;4.766666666666667;6.25;5.999993333333333;5.0;4.951788339057362;0
7.91667;8.574712643678161;5.625;6.533333333333334;7.5;7.291665;5.0;7.084109195402299;0
9.16668;8.836817168338907;7.5;7.555555555555556;8.28125;8.458337499999999;10.0;8.464935044778892;1
8.91668;8.112179487179487;7.5;6.666666666666666;3.4375;5.41666;5.0;6.524519230769231;0
6.25;8.69047619047619;6.25;9.0;5.625;6.875;5.0;7.225595238095238;1
10.00002;9.88095238095238;7.5;8.444444444444445;8.90625;9.250005000000002;5.0;8.655707365079365;0
8.33334;9.415584415584416;7.5;7.555555555555556;8.28125;9.1666725;10.0;8.639021494227995;1
8.000020000000001;5.411605937921728;7.5;6.083333333333333;4.6875;7.499995;10.0;6.817738854251012;0
0.0;7.764641608391608;6.25;6.788888888888889;7.5;7.2499975;5.0;6.2357055994561;0
3.49998;8.49527665317139;5.0;6.25;6.25;8.05556;5.0;6.535165330634278;0
8.75001;9.736842105263158;4.375;7.277777777777779;8.4375;8.291665;10.0;8.217507976608186;0
7.91667;6.765005827505828;7.5;6.75;7.34375;5.9583375;5.0;6.670710665501166;1
8.75001;8.440285204991088;6.25;2.111111111111111;5.208333333333334;7.08333;5.0;6.047779596553774;0
10.00002;10.0;7.5;7.0;6.041666666666667;8.250005;10.0;8.404169666666668;0
9.000020000000001;8.79252555723144;7.5;7.5;5.625;7.666665;10.0;8.004340111446288;0
0.0;6.184870621369477;5.0;4.611111111111112;7.03125;5.9583325;10.0;5.553987846496118;0
7.91667;9.791666666666666;5.625;6.588888888888889;7.96875;8.125;2.5;7.302153111111111;0
7.5;6.406606678345809;7.5;4.555555555555555;7.65625;6.499995;5.0;6.258056446780273;1
8.33334;8.074582027168235;5.625;4.688888888888889;7.5;6.4583275;5.0;6.490193683211425;0
9.50002;8.602540834845735;7.5;5.916666666666666;6.041666666666667;8.444446666666668;10.0;7.896899500302482;0
9.50002;9.280303030303031;7.5;9.0;5.833333333333334;7.111109999999999;5.0;7.861617939393939;0
8.000020000000001;7.629094522799372;7.5;6.916666666666666;5.625;7.166665;5.0;6.954987237893207;0
9.50002;9.717813051146384;7.5;7.416666666666666;6.041666666666667;7.777780000000001;10.0;8.286620610229278;0
9.000020000000001;9.269841269841269;7.5;6.166666666666666;5.833333333333334;7.722223333333334;5.0;7.365081587301588;0
8.500020000000001;7.433862433862434;7.5;5.5;6.041666666666667;6.61111;5.0;6.613163153439154;0
9.000020000000001;7.214285714285714;7.5;5.866666666666667;5.625;7.916665;10.0;7.412025476190477;0
9.50002;10.0;8.75;9.5;6.666666666666666;9.61112;5.0;8.813892666666668;1
7.00002;6.565452091767882;7.5;6.75;5.3125;7.499995;5.0;6.644341418353577;0
9.000020000000001;7.032340311325819;7.5;2.0;5.624999999999999;7.055556666666666;5.0;5.930081395598497;0
8.000020000000001;7.866730970179244;5.0;7.25;6.458333333333334;7.5;5.0;6.969181527369182;0
7.00002;9.31450357920946;7.5;8.416666666666668;5.625;8.083335;5.0;7.675403049175225;0
7.00002;8.237762237762238;7.5;3.666666666666667;6.25;6.833329999999999;5.0;6.322553780885782;0
7.5;6.779671717171717;7.5;5.5;7.5;6.874995;5.0;6.580933343434343;0
8.33334;7.11489898989899;7.5;7.5;7.65625;6.45833;10.0;7.563604797979798;0
8.75001;7.73989898989899;7.5;7.222222222222221;8.125;8.0000025;2.5;7.279925742424242;1
9.000020000000001;9.008097165991904;7.5;8.25;5.625;8.333335;5.0;7.830788433198381;0
8.500020000000001;9.291101055806935;7.5;4.333333333333333;5.9375;7.416665;5.0;6.901971877828054;0
7.08333;8.131944444444445;5.625;8.433333333333332;6.458333333333332;7.8750025;5.0;7.304722388888888;0
9.000020000000001;9.595238095238097;5.625;8.333333333333332;6.25;7.77778;10.0;8.228772285714285;0
9.50002;9.320987654320987;8.75;7.166666666666667;6.458333333333334;8.222226666666668;5.0;7.912811530864198;0
8.000020000000001;6.060606060606061;7.5;4.25;6.25;5.888886666666666;5.0;5.914900545454545;0
7.91667;5.579065150087494;4.375;5.477777777777778;7.8125;4.916665;5.0;5.705118585573055;0
9.58335;4.845885093167702;8.125;3.833333333333334;7.96875;7.27778;5.0;6.259109685300206;0
9.16668;8.249458874458874;5.625;5.666666666666667;6.71875;5.91666;10.0;7.117600108225108;0
9.58335;9.241898148148149;6.25;7.166666666666667;6.458333333333334;8.125005;10.0;8.135882296296298;0
9.50002;9.104156712852363;7.5;3.0;6.25;5.999996666666668;5.0;6.445832675903806;0
10.00002;9.375;7.5;6.944444444444446;9.0625;8.5000025;10.0;8.62014138888889;1
7.91667;7.739245951417004;7.5;4.5;7.5;6.8749975;5.0;6.614515690283401;0
9.50002;6.182121971595657;5.0;3.25;6.25;5.999993333333334;5.0;5.661425060985798;0
9.50002;7.638888888888888;7.5;6.0;5.0;7.333325;5.0;6.894444777777777;0
10.00002;9.855072463768115;7.5;8.0;6.25;8.166666666666668;5.0;8.079349826086958;0
9.000020000000001;8.485838779956426;6.875;7.25;5.0;7.083325;5.0;7.151334755991286;0
7.91668;8.230158730158731;4.375;7.716666666666667;4.375;7.41666;5.0;6.83936507936508;0
8.33334;5.226960784313724;5.0;4.111111111111112;6.71875;7.055553333333332;5.0;5.783934045751634;0
8.500020000000001;8.61111111111111;7.5;6.75;6.25;7.555556666666667;5.0;7.308335555555557;0
9.50002;8.714285714285715;8.125;7.949999999999999;5.0;6.333335;10.0;7.862026142857143;0
7.5;7.1875;7.5;3.916666666666667;7.34375;5.3749875;5.0;6.030205833333333;0
7.91667;7.776784067859118;5.0;6.711111111111111;7.65625;7.1666625;10.0;7.388203535794046;0
10.00002;9.682539682539682;7.5;8.583333333333334;6.041666666666667;7.666666666666667;5.0;8.040676603174603;1
9.000020000000001;7.88235294117647;8.75;7.166666666666666;5.625;7.5;5.0;7.347305921568628;0
9.50002;9.090909090909092;7.5;7.75;5.9375;8.83334;5.0;7.928601818181819;0
9.000020000000001;8.092031425364757;7.5;5.666666666666666;6.458333333333334;6.777773333333333;10.0;7.403129618406286;0
8.75001;7.6875;7.5;4.25;7.34375;5.5416575;5.0;6.355207500000001;1
9.16668;9.27076525054466;7.5;7.166666666666667;6.041666666666667;7.91667;5.0;7.641655050108932;0
9.000020000000001;9.523809523809524;7.5;7.5;6.25;8.0;5.0;7.779763904761905;0
10.00002;8.39898935980926;5.0;4.583333333333333;4.375;8.277776666666668;5.0;6.689521871961853;0
9.50002;8.416666666666666;7.5;8.5;5.625;7.916665;5.0;7.729168333333334;0
9.58335;6.278011204481793;6.875;6.877777777777777;7.1875;7.3333325;5.0;6.962409296451915;1
7.50002;9.16278166278166;7.5;8.25;6.25;8.388893333333334;5.0;7.785336999222999;1
10.00002;9.19047619047619;8.125;9.416666666666668;5.625;7.916665;10.0;8.679763571428571;0
8.000020000000001;8.754578754578755;7.5;8.5;6.458333333333334;7.666663333333332;5.0;7.680083750915751;0
7.50002;7.389473684210527;7.5;4.583333333333334;6.041666666666667;6.277776666666666;5.0;6.254285403508773;0
7.50002;9.72943722943723;7.5;9.583333333333332;6.875;9.33334;5.0;8.416724112554114;0
9.50002;8.888499025341131;8.125;6.916666666666666;5.625;7.916665;5.0;7.569368138401559;0
9.000020000000001;8.351851851851851;7.5;4.75;6.041666666666667;6.777776666666666;5.0;6.730094370370371;0
10.00002;10.0;7.5;8.0;6.666666666666666;9.555566666666666;5.0;8.427782;0
7.08333;5.727513227513228;5.625;4.333333333333333;7.1875;5.12499;5.0;5.526750312169312;0
9.50002;9.217024041585445;7.5;7.166666666666666;5.0;7.16666;5.0;7.410072141650422;0
7.91667;6.607954545454545;7.5;4.75;7.03125;5.2083225;5.0;6.05804740909091;0
9.50002;8.833333333333332;5.0;5.5;3.75;7.166665;5.0;6.625001666666667;0
9.50002;9.848484848484848;7.5;7.833333333333333;6.875;8.166670000000002;5.0;8.057199636363638;1
9.50002;7.570145903479236;7.5;9.166666666666668;5.625;7.333333333333333;5.0;7.576531180695848;0
9.50002;9.666666666666666;7.5;5.5;6.25;7.166663333333332;10.0;7.791668;0
6.66668;5.995438453159041;7.5;4.9;4.583333333333333;6.16667;2.5;5.537423023965141;0
