IAA;IEG;IPS;IDA;IPP;IPV;IAN;INDE;PONTO_VIRADA
1.0;0.3277678347496833;0.11686841891657769;0.2646551386197806;0.0030925566684736104;0.21436589548850904;0.04711822916210371;0.4735094752114783;0.1161137048172861
0.3277678347496833;1.0;0.13313733407090816;0.5652905536070935;0.10082435858135659;0.5133726467140548;0.07801323835551865;0.7999793571516676;0.1878219754772484
0.11686841891657769;0.13313733407090816;1.0;0.14823619064573568;0.15658506043030837;0.20784076124839657;0.037547862358890634;0.3186405932064666;0.12486808459389921
0.2646551386197806;0.5652905536070935;0.14823619064573568;1.0;0.008871651183594825;0.3520281123985977;0.1128602480091702;0.8106709195479758;0.2953212894436249
0.0030925566684736104;0.10082435858135659;0.15658506043030837;0.008871651183594825;1.0;0.5866252489604985;0.054053674991089526;0.23757453644785925;-0.03720689188178764
0.21436589548850904;0.5133726467140548;0.20784076124839657;0.3520281123985977;0.5866252489604985;1.0;0.022433226742163633;0.6038185349637046;0.15424342236350425
0.04711822916210371;0.07801323835551865;0.037547862358890634;0.1128602480091702;0.054053674991089526;0.022433226742163633;1.0;0.3361417234537225;0.14537141787077504
0.4735094752114783;0.7999793571516676;0.3186405932064666;0.8106709195479758;0.23757453644785925;0.6038185349637046;0.3361417234537225;1.0;0.3916829089870643
0.1161137048172861;0.1878219754772484;0.12486808459389921;0.2953212894436249;-0.03720689188178764;0.15424342236350425;0.14537141787077504;0.3916829089870643;1.0
