loss;accuracy;val_loss;val_accuracy
0.6396433711051941;0.6270316243171692;0.632559061050415;0.6211603879928589
0.6364769339561462;0.6484174728393555;0.630828320980072;0.61774742603302
0.6380385160446167;0.6321642398834229;0.6290367245674133;0.61774742603302
0.6360946893692017;0.6347305178642273;0.627184271812439;0.6211603879928589
0.6300371885299683;0.6407185792922974;0.6254268884658813;0.6245733499526978
0.6312626004219055;0.6449957489967346;0.6237258911132812;0.6279863715171814
0.627186119556427;0.6663815379142761;0.6220024228096008;0.6348122954368591
0.621795654296875;0.6629598140716553;0.6203857064247131;0.6416382193565369
0.6242204904556274;0.6621043682098389;0.6186705231666565;0.6416382193565369
0.6277393698692322;0.6569717526435852;0.6170706748962402;0.6450511813163757
0.6228264570236206;0.6509837508201599;0.6153752207756042;0.6450511813163757
0.6160184741020203;0.6757912635803223;0.613732635974884;0.658703088760376
0.618452787399292;0.6646706461906433;0.6120904684066772;0.658703088760376
0.6162855625152588;0.6869118809700012;0.6105046272277832;0.658703088760376
0.6198816299438477;0.6732249855995178;0.608887255191803;0.6655290126800537
0.6131377220153809;0.6757912635803223;0.6073352098464966;0.6655290126800537
0.610005795955658;0.6817793250083923;0.6057775020599365;0.6689419746398926
0.6046454906463623;0.6903336048126221;0.6041491031646729;0.6689419746398926
0.6040677428245544;0.6971770524978638;0.6025769114494324;0.6757678985595703
0.6094404458999634;0.6834901571273804;0.6010470390319824;0.6757678985595703
0.5958108901977539;0.7100085616111755;0.5994856953620911;0.6757678985595703
0.6091731190681458;0.6766467094421387;0.5979382395744324;0.6791808605194092
0.602502703666687;0.682634711265564;0.5963834524154663;0.6860068440437317
0.5974916219711304;0.7100085616111755;0.5948981642723083;0.6894198060035706
0.5943870544433594;0.6963216662406921;0.5934461951255798;0.6894198060035706
0.5931121706962585;0.7194182872772217;0.5919871926307678;0.6928327679634094
0.5940154194831848;0.6928999423980713;0.5904998779296875;0.6962457299232483
0.5932576060295105;0.7134302854537964;0.5890102982521057;0.6962457299232483
0.5918183326721191;0.7023096680641174;0.5875423550605774;0.6996586918830872
0.588363766670227;0.7228400111198425;0.5861307382583618;0.6996586918830872
0.5905834436416626;0.7142857313156128;0.5846717953681946;0.703071653842926
0.5871003866195679;0.7279726266860962;0.5831817388534546;0.7064846158027649
0.5888526439666748;0.7142857313156128;0.5816939473152161;0.7064846158027649
0.5902110934257507;0.7159965634346008;0.5802972316741943;0.703071653842926
0.5847897529602051;0.7331052422523499;0.5788658857345581;0.703071653842926
0.5785061717033386;0.7493584156036377;0.5774458050727844;0.703071653842926
0.5760047435760498;0.7476475834846497;0.5760622024536133;0.7133105993270874
0.5860574245452881;0.7040205597877502;0.5746632814407349;0.7167235612869263
0.5709647536277771;0.7348160743713379;0.573285698890686;0.7133105993270874
0.5840303301811218;0.7348160743713379;0.57187819480896;0.7167235612869263
0.573935329914093;0.729683518409729;0.5705340504646301;0.7201365232467651
0.574731171131134;0.7459366917610168;0.5691105723381042;0.7201365232467651
0.5627191066741943;0.7510693073272705;0.5677239894866943;0.7201365232467651
0.5764890909194946;0.7288280725479126;0.5663492679595947;0.7201365232467651
0.5768004655838013;0.7262617349624634;0.565015435218811;0.7201365232467651
0.5661249756813049;0.7493584156036377;0.5636289715766907;0.723549485206604
0.5695924758911133;0.7382377982139587;0.5622571706771851;0.723549485206604
0.5738745331764221;0.7331052422523499;0.5609065890312195;0.723549485206604
0.5691232681274414;0.7219846248626709;0.5595815777778625;0.723549485206604
0.5636552572250366;0.7322497963905334;0.5581676959991455;0.7269624471664429
0.5614991188049316;0.7544910311698914;0.556868851184845;0.7303754091262817
0.5715079307556152;0.7433704137802124;0.5555905103683472;0.7337883710861206
0.555724561214447;0.7707442045211792;0.554266631603241;0.7372013926506042
0.5532771348953247;0.7647562026977539;0.552954375743866;0.7372013926506042
0.5538643598556519;0.772455096244812;0.5516282320022583;0.7372013926506042
0.563532829284668;0.7733105421066284;0.550298810005188;0.7406143546104431
0.5589469075202942;0.7639007568359375;0.5490174889564514;0.7406143546104431
0.5647367238998413;0.7630453109741211;0.5477889180183411;0.7406143546104431
0.5593978762626648;0.7707442045211792;0.546558678150177;0.7474402785301208
0.5520241856575012;0.7715996503829956;0.5452662110328674;0.7508532404899597
0.5553670525550842;0.7715996503829956;0.5440061688423157;0.7542662024497986
0.5534044504165649;0.7647562026977539;0.5427409410476685;0.7610921263694763
0.5480993390083313;0.7784430980682373;0.5415012240409851;0.7610921263694763
0.5557441115379333;0.7844311594963074;0.5402864217758179;0.76450514793396
0.5431901216506958;0.7895637154579163;0.5390431880950928;0.7713310718536377
0.5489165782928467;0.7750213742256165;0.5378618240356445;0.7679181098937988
0.5447441339492798;0.7887082695960999;0.5365933179855347;0.7679181098937988
0.5431499481201172;0.772455096244812;0.535347044467926;0.7679181098937988
0.5336567759513855;0.7869974374771118;0.5340631604194641;0.7713310718536377
0.5410900712013245;0.7844311594963074;0.5328192114830017;0.7713310718536377
0.5445848703384399;0.7827202677726746;0.5315852165222168;0.7747440338134766
0.5337387323379517;0.8015397787094116;0.5303704142570496;0.7747440338134766
0.5385494828224182;0.7861419916152954;0.5291891098022461;0.7747440338134766
0.5345367193222046;0.785286545753479;0.527938187122345;0.7747440338134766
0.5334989428520203;0.7895637154579163;0.5267205834388733;0.7781569957733154
0.5301851034164429;0.8160821199417114;0.5255310535430908;0.7849829196929932
0.5292929410934448;0.7981180548667908;0.5243058204650879;0.788395881652832
0.5358094573020935;0.7887082695960999;0.5230845808982849;0.7918089032173157
0.5407927632331848;0.7904191613197327;0.5219205021858215;0.7918089032173157
0.5364996790885925;0.7810094356536865;0.5207163095474243;0.7952218651771545
0.526353657245636;0.783575713634491;0.519513726234436;0.7952218651771545
0.5326389670372009;0.7946963310241699;0.5183196067810059;0.7986348271369934
0.522847592830658;0.8100941181182861;0.5171108245849609;0.8020477890968323
0.5306413173675537;0.8041060566902161;0.5159209370613098;0.8020477890968323
0.521016538143158;0.8066723942756653;0.5147189497947693;0.8020477890968323
0.5319328904151917;0.7878528833389282;0.5135257244110107;0.8020477890968323
0.5243496894836426;0.7998288869857788;0.5124146342277527;0.8020477890968323
0.5212598443031311;0.7921300530433655;0.5112658739089966;0.8054607510566711
0.5227241516113281;0.8075277805328369;0.5101001262664795;0.80887371301651
0.5132553577423096;0.7998288869857788;0.5089179277420044;0.8156996369361877
0.5207337141036987;0.8083832263946533;0.5077635049819946;0.8122866749763489
0.5153382420539856;0.8160821199417114;0.5066031217575073;0.8156996369361877
0.5138228535652161;0.802395224571228;0.5054337978363037;0.8156996369361877
0.5114432573318481;0.815226674079895;0.504305899143219;0.8122866749763489
0.5147954225540161;0.8169375658035278;0.5031247735023499;0.8156996369361877
0.5093408823013306;0.8083832263946533;0.5020095109939575;0.8122866749763489
0.5180822014808655;0.7998288869857788;0.5009223818778992;0.8156996369361877
0.5160324573516846;0.8186483979225159;0.49977195262908936;0.8191125988960266
0.5134899020195007;0.7904191613197327;0.498655766248703;0.8191125988960266
0.5080024003982544;0.8109495043754578;0.4975026547908783;0.8191125988960266
0.5026097893714905;0.8212147355079651;0.49635961651802063;0.8191125988960266
0.5081707835197449;0.8203592896461487;0.4952104687690735;0.8225256204605103
0.5092358589172363;0.8203592896461487;0.49409618973731995;0.8259385824203491
0.5073989033699036;0.8186483979225159;0.49301981925964355;0.829351544380188
0.5068267583847046;0.8169375658035278;0.4919033646583557;0.829351544380188
0.5108312368392944;0.7981180548667908;0.4908562898635864;0.8361774682998657
0.5028111934661865;0.8109495043754578;0.48976150155067444;0.8361774682998657
0.4978905916213989;0.8220701217651367;0.4886471629142761;0.8361774682998657
0.49691635370254517;0.8237810134887695;0.48754212260246277;0.8395904302597046
0.49829384684562683;0.8143712282180786;0.48644280433654785;0.8395904302597046
0.4957817792892456;0.7998288869857788;0.48537805676460266;0.8395904302597046
0.49533700942993164;0.8391788005828857;0.4842987656593323;0.8395904302597046
0.49861612915992737;0.8169375658035278;0.4832158386707306;0.8464163541793823
0.4940808415412903;0.8254918456077576;0.4821490943431854;0.8464163541793823
0.4883846938610077;0.8280581831932068;0.48103296756744385;0.8464163541793823
0.4899669587612152;0.8237810134887695;0.47994285821914673;0.849829375743866
0.485370934009552;0.8366124629974365;0.47882845997810364;0.849829375743866
0.4899020493030548;0.8306244611740112;0.47775185108184814;0.849829375743866
0.48648735880851746;0.8374679088592529;0.47666695713996887;0.8532423377037048
0.48072192072868347;0.8220701217651367;0.4755977690219879;0.8532423377037048
0.4840702414512634;0.8220701217651367;0.4745602011680603;0.8532423377037048
0.48728564381599426;0.8374679088592529;0.47347208857536316;0.8532423377037048
0.48830318450927734;0.8229255676269531;0.47246626019477844;0.8600682616233826
0.49467548727989197;0.8237810134887695;0.47145169973373413;0.8600682616233826
0.48185110092163086;0.8143712282180786;0.47046419978141785;0.849829375743866
0.4865560233592987;0.8331907391548157;0.46945685148239136;0.849829375743866
0.4757378101348877;0.8460222482681274;0.468403160572052;0.8532423377037048
0.4871281087398529;0.826347291469574;0.4674091637134552;0.8532423377037048
0.4813985228538513;0.8426005244255066;0.4663844704627991;0.8532423377037048
0.4821338355541229;0.8220701217651367;0.465365469455719;0.8532423377037048
0.48407357931137085;0.8169375658035278;0.464345782995224;0.8532423377037048
0.47440508008003235;0.8383233547210693;0.4633324444293976;0.8566552996635437
0.4701126515865326;0.8374679088592529;0.46229287981987;0.8600682616233826
0.4763372540473938;0.8280581831932068;0.4613174498081207;0.8600682616233826
0.47298216819763184;0.845166802406311;0.4603082537651062;0.8600682616233826
0.48523789644241333;0.8272027373313904;0.4593401253223419;0.8634812235832214
0.47960466146469116;0.8340461850166321;0.4583384394645691;0.8634812235832214
0.4768938422203064;0.8229255676269531;0.4573152959346771;0.8634812235832214
0.4709732234477997;0.8408896327018738;0.45632117986679077;0.8634812235832214
0.46459251642227173;0.845166802406311;0.45530638098716736;0.8634812235832214
0.4693763256072998;0.8502994179725647;0.45428237318992615;0.8634812235832214
0.4678557813167572;0.8494439721107483;0.4532998204231262;0.8634812235832214
0.46923306584358215;0.8280581831932068;0.452298104763031;0.8668941855430603
0.46310940384864807;0.8426005244255066;0.4512966573238373;0.8668941855430603
0.45786574482917786;0.8571428656578064;0.45029187202453613;0.8668941855430603
0.4644063711166382;0.8383233547210693;0.4493047893047333;0.8668941855430603
0.46214258670806885;0.8579983115196228;0.44832488894462585;0.8668941855430603
0.46354249119758606;0.8502994179725647;0.4473557770252228;0.8668941855430603
0.47101885080337524;0.8391788005828857;0.4463895857334137;0.8668941855430603
0.4655098617076874;0.854576587677002;0.44538405537605286;0.8668941855430603
0.45854198932647705;0.8520102500915527;0.44443872570991516;0.8703071475028992
0.45462659001350403;0.843455970287323;0.4434266686439514;0.8703071475028992
0.4515243470668793;0.8605645895004272;0.44246476888656616;0.8703071475028992
0.4595513939857483;0.8468776941299438;0.4415026903152466;0.8703071475028992
0.4460129737854004;0.8631308674812317;0.44055140018463135;0.8703071475028992
0.4552367031574249;0.8417450785636902;0.43961101770401;0.8668941855430603
0.45041972398757935;0.8477330803871155;0.43863317370414734;0.8703071475028992
0.44384416937828064;0.8810949325561523;0.43768441677093506;0.8703071475028992
0.454346239566803;0.8528656959533691;0.436734676361084;0.8703071475028992
0.4520896077156067;0.8349016308784485;0.43579038977622986;0.8703071475028992
0.4547775983810425;0.8468776941299438;0.43491896986961365;0.873720109462738
0.44763320684432983;0.8588536977767944;0.4340006709098816;0.8771331310272217
0.4564329981803894;0.8554319739341736;0.4331079423427582;0.8771331310272217
0.44410526752471924;0.85628741979599;0.432198166847229;0.8771331310272217
0.45501965284347534;0.8400342464447021;0.43133309483528137;0.8771331310272217
0.43553876876831055;0.8742514848709106;0.43041107058525085;0.8805460929870605
0.4457176625728607;0.8511548042297363;0.42952850461006165;0.8771331310272217
0.4460804760456085;0.8537211418151855;0.42865070700645447;0.8771331310272217
0.4342191219329834;0.8725406527519226;0.42775243520736694;0.8771331310272217
0.45145177841186523;0.8579983115196228;0.4268744885921478;0.8771331310272217
0.43673914670944214;0.8579983115196228;0.425996869802475;0.8771331310272217
0.43550965189933777;0.875106930732727;0.42509642243385315;0.8805460929870605
0.43735867738723755;0.8614200353622437;0.4242419898509979;0.8805460929870605
0.4306320250034332;0.8759623765945435;0.42333585023880005;0.8805460929870605
0.4439488351345062;0.8579983115196228;0.42245879769325256;0.8805460929870605
0.4374460279941559;0.8554319739341736;0.4216020703315735;0.8805460929870605
0.4389796257019043;0.867408037185669;0.42070719599723816;0.8771331310272217
0.43797823786735535;0.8733960390090942;0.41984251141548157;0.8805460929870605
0.4335518181324005;0.8588536977767944;0.4189726412296295;0.8805460929870605
0.4330857992172241;0.8571428656578064;0.41812148690223694;0.8805460929870605
0.4352657198905945;0.8579983115196228;0.4172584116458893;0.8805460929870605
0.43108972907066345;0.854576587677002;0.41641199588775635;0.8805460929870605
0.4279293417930603;0.8682634830474854;0.41551217436790466;0.8805460929870605
0.43466106057167053;0.8699743151664734;0.4147057831287384;0.8805460929870605
0.42727020382881165;0.8716852068901062;0.41386204957962036;0.8805460929870605
0.4263310730457306;0.8768178224563599;0.413024365901947;0.8805460929870605
0.42957136034965515;0.875106930732727;0.41215750575065613;0.8805460929870605
0.4238368570804596;0.8793841004371643;0.4113185703754425;0.8805460929870605
0.4216829240322113;0.8768178224563599;0.41047370433807373;0.8805460929870605
0.42473092675209045;0.8708297610282898;0.40964680910110474;0.8805460929870605
0.43079864978790283;0.8639863133430481;0.4088250696659088;0.8805460929870605
0.42568647861480713;0.8579983115196228;0.40802595019340515;0.8805460929870605
0.41717252135276794;0.8691189289093018;0.4072379469871521;0.8771331310272217
0.41770827770233154;0.8913601636886597;0.40635237097740173;0.8771331310272217
0.4227033853530884;0.8819503784179688;0.4055197834968567;0.8771331310272217
0.42240458726882935;0.8639863133430481;0.40470120310783386;0.8771331310272217
0.42102620005607605;0.875106930732727;0.40386879444122314;0.8771331310272217
0.4169447124004364;0.8682634830474854;0.40304815769195557;0.8771331310272217
0.41390737891197205;0.8708297610282898;0.40226301550865173;0.8771331310272217
0.41477257013320923;0.8682634830474854;0.40141892433166504;0.8771331310272217
0.4129102826118469;0.8793841004371643;0.4005970358848572;0.8805460929870605
0.41896435618400574;0.8665525913238525;0.399809867143631;0.8805460929870605
0.4156750440597534;0.875106930732727;0.3989691734313965;0.8805460929870605
0.40801888704299927;0.8836612701416016;0.3981821537017822;0.8805460929870605
0.4050084352493286;0.8836612701416016;0.397360622882843;0.8805460929870605
0.41947802901268005;0.8622754216194153;0.3965568542480469;0.8805460929870605
0.41224899888038635;0.8802395462989807;0.39581114053726196;0.8805460929870605
0.40927425026893616;0.8733960390090942;0.3950194716453552;0.8805460929870605
0.40985020995140076;0.8733960390090942;0.39424675703048706;0.8805460929870605
0.41202512383461;0.8733960390090942;0.3934876322746277;0.8805460929870605
0.4193069040775299;0.8725406527519226;0.39272111654281616;0.8805460929870605
0.40985408425331116;0.867408037185669;0.3919338583946228;0.8805460929870605
0.4015192985534668;0.8810949325561523;0.39112022519111633;0.8805460929870605
0.40877413749694824;0.8725406527519226;0.39037594199180603;0.8805460929870605
0.399245947599411;0.8785286545753479;0.3895799219608307;0.8805460929870605
0.4087143540382385;0.8759623765945435;0.38880401849746704;0.8805460929870605
0.41074758768081665;0.8768178224563599;0.3880847990512848;0.8805460929870605
0.3995400369167328;0.8845166563987732;0.38729026913642883;0.8805460929870605
0.40775471925735474;0.8682634830474854;0.38656002283096313;0.8805460929870605
0.40066471695899963;0.8793841004371643;0.38581690192222595;0.8805460929870605
0.4073493480682373;0.8793841004371643;0.38506409525871277;0.8805460929870605
0.4012506902217865;0.8759623765945435;0.3843227028846741;0.8805460929870605
0.4003431797027588;0.8742514848709106;0.3836198151111603;0.8771331310272217
0.3936876654624939;0.8768178224563599;0.38287153840065;0.8771331310272217
0.39748477935791016;0.8716852068901062;0.3821554183959961;0.8771331310272217
0.3982272446155548;0.8870829939842224;0.3814318776130676;0.8771331310272217
0.39312922954559326;0.8785286545753479;0.38070714473724365;0.8771331310272217
0.3876126706600189;0.8836612701416016;0.3799416422843933;0.8771331310272217
0.39816465973854065;0.8733960390090942;0.3792439103126526;0.8771331310272217
0.4015160799026489;0.8768178224563599;0.378528892993927;0.8771331310272217
0.39048025012016296;0.886227548122406;0.3777799904346466;0.8771331310272217
0.39383333921432495;0.8836612701416016;0.37709417939186096;0.8771331310272217
0.39151203632354736;0.886227548122406;0.37636643648147583;0.8771331310272217
0.3975968062877655;0.8742514848709106;0.375678151845932;0.8771331310272217
0.39119672775268555;0.8776732087135315;0.374981552362442;0.8771331310272217
0.394263356924057;0.8793841004371643;0.3742977976799011;0.8771331310272217
0.3943634331226349;0.8759623765945435;0.37362614274024963;0.8771331310272217
0.395050048828125;0.8708297610282898;0.3729695677757263;0.8771331310272217
0.4009518027305603;0.8691189289093018;0.3723316788673401;0.8771331310272217
0.38489049673080444;0.8828058242797852;0.3716728985309601;0.8805460929870605
0.38891902565956116;0.8793841004371643;0.3710128366947174;0.8805460929870605
0.3840819299221039;0.8819503784179688;0.3703714609146118;0.8805460929870605
0.38310715556144714;0.8708297610282898;0.36969441175460815;0.8805460929870605
0.391537070274353;0.8802395462989807;0.36904773116111755;0.8805460929870605
0.3788677752017975;0.8819503784179688;0.36837878823280334;0.8805460929870605
0.3897790014743805;0.8793841004371643;0.3676892817020416;0.8805460929870605
0.3885558843612671;0.8887938261032104;0.3670354187488556;0.8805460929870605
0.3826600909233093;0.8836612701416016;0.36636239290237427;0.8805460929870605
0.37791991233825684;0.8828058242797852;0.3656753599643707;0.8805460929870605
0.3786320090293884;0.8759623765945435;0.3650783896446228;0.8805460929870605
0.38164156675338745;0.8768178224563599;0.3644599914550781;0.8805460929870605
0.3810511529445648;0.8759623765945435;0.3638179302215576;0.8805460929870605
0.37799832224845886;0.886227548122406;0.363211452960968;0.8805460929870605
0.3730068504810333;0.887938380241394;0.3625001609325409;0.8839590549468994
0.3757956624031067;0.8905047178268433;0.3618567883968353;0.8839590549468994
0.3770049214363098;0.8759623765945435;0.361223042011261;0.8839590549468994
0.3808753490447998;0.8785286545753479;0.36057883501052856;0.8839590549468994
0.3775951564311981;0.8768178224563599;0.35993582010269165;0.8839590549468994
0.37307658791542053;0.8836612701416016;0.3593120276927948;0.8839590549468994
0.3837682008743286;0.8810949325561523;0.3586828410625458;0.8839590549468994
0.3742980360984802;0.8853721022605896;0.35809454321861267;0.8839590549468994
0.37679630517959595;0.8853721022605896;0.35746631026268005;0.8839590549468994
0.375263512134552;0.8836612701416016;0.3568352162837982;0.8839590549468994
0.37083834409713745;0.8913601636886597;0.35622385144233704;0.8839590549468994
0.3744221329689026;0.8913601636886597;0.355617880821228;0.8839590549468994
0.3733491599559784;0.8793841004371643;0.35499870777130127;0.8839590549468994
0.3601238429546356;0.8870829939842224;0.35440176725387573;0.8839590549468994
0.36197325587272644;0.887938380241394;0.3537859320640564;0.8839590549468994
0.36904531717300415;0.8853721022605896;0.3531779646873474;0.8839590549468994
0.36380842328071594;0.887938380241394;0.35255590081214905;0.8839590549468994
0.36477842926979065;0.8870829939842224;0.35196182131767273;0.8839590549468994
0.36311936378479004;0.887938380241394;0.351347953081131;0.8839590549468994
0.36832454800605774;0.8836612701416016;0.35073456168174744;0.8839590549468994
0.36616694927215576;0.8776732087135315;0.3502049744129181;0.8839590549468994
0.3703717291355133;0.8905047178268433;0.3496520221233368;0.8873720169067383
0.35768646001815796;0.8810949325561523;0.34906238317489624;0.8839590549468994
0.37037011981010437;0.8845166563987732;0.3485024571418762;0.8873720169067383
0.3676496744155884;0.8845166563987732;0.3479648232460022;0.8873720169067383
0.3663851320743561;0.8810949325561523;0.3474295437335968;0.8873720169067383
0.3521656394004822;0.8930709958076477;0.3468311131000519;0.8873720169067383
0.3648753762245178;0.8819503784179688;0.3462555706501007;0.8873720169067383
0.354862779378891;0.8768178224563599;0.3457123339176178;0.8873720169067383
0.3662261366844177;0.8733960390090942;0.3451420068740845;0.8873720169067383
0.36481985449790955;0.8896492719650269;0.3445981740951538;0.8873720169067383
0.3618510067462921;0.8870829939842224;0.34403517842292786;0.8873720169067383
0.36869001388549805;0.886227548122406;0.3435251712799072;0.8873720169067383
0.36054107546806335;0.8802395462989807;0.34299734234809875;0.8873720169067383
0.3552034795284271;0.8930709958076477;0.3424408733844757;0.8873720169067383
0.3566117584705353;0.8870829939842224;0.34189945459365845;0.8873720169067383
0.35578209161758423;0.886227548122406;0.3413877785205841;0.8873720169067383
0.35732853412628174;0.8819503784179688;0.3408711552619934;0.8873720169067383
0.34979376196861267;0.8905047178268433;0.34029480814933777;0.8873720169067383
0.3529404103755951;0.8828058242797852;0.33980444073677063;0.8873720169067383
0.35342124104499817;0.8870829939842224;0.339281290769577;0.8873720169067383
0.34857097268104553;0.8870829939842224;0.33873605728149414;0.8873720169067383
0.3577532470226288;0.8759623765945435;0.3382589519023895;0.8907849788665771
0.3529340922832489;0.8853721022605896;0.3377629816532135;0.8907849788665771
0.37205633521080017;0.8631308674812317;0.3373456597328186;0.8873720169067383
0.3476875424385071;0.8930709958076477;0.3368406593799591;0.8873720169067383
0.3483321964740753;0.8964927196502686;0.3363117277622223;0.8873720169067383
0.35298952460289;0.8828058242797852;0.3358297646045685;0.8873720169067383
0.3489519953727722;0.8853721022605896;0.3353559076786041;0.8873720169067383
0.3576025068759918;0.8802395462989807;0.3349016606807709;0.8873720169067383
0.3438505232334137;0.8870829939842224;0.3344076871871948;0.8873720169067383
0.34427931904792786;0.8939264416694641;0.33389562368392944;0.8873720169067383
0.3418497145175934;0.8922155499458313;0.33338114619255066;0.8873720169067383
0.3514043390750885;0.886227548122406;0.33292391896247864;0.8873720169067383
0.35309597849845886;0.8793841004371643;0.3324592411518097;0.8873720169067383
0.34880974888801575;0.8887938261032104;0.331940621137619;0.8873720169067383
0.3499819040298462;0.886227548122406;0.33149781823158264;0.8873720169067383
0.34874269366264343;0.886227548122406;0.33103659749031067;0.8873720169067383
0.34495824575424194;0.8913601636886597;0.33058157563209534;0.8873720169067383
0.34265339374542236;0.8896492719650269;0.33013492822647095;0.8873720169067383
0.34877249598503113;0.8905047178268433;0.32965901494026184;0.8873720169067383
0.3376178443431854;0.8905047178268433;0.32916757464408875;0.8873720169067383
0.3439549207687378;0.8853721022605896;0.3286968171596527;0.8873720169067383
0.3389488160610199;0.8870829939842224;0.32825443148612976;0.8873720169067383
0.34976035356521606;0.8836612701416016;0.3278217315673828;0.8873720169067383
0.34107327461242676;0.8905047178268433;0.32737237215042114;0.8873720169067383
0.3501666486263275;0.8768178224563599;0.3269631564617157;0.8873720169067383
0.34521421790122986;0.8870829939842224;0.3265650272369385;0.8873720169067383
0.34626391530036926;0.8870829939842224;0.32613348960876465;0.8873720169067383
0.33506688475608826;0.8853721022605896;0.32570287585258484;0.8873720169067383
0.33353179693222046;0.8896492719650269;0.3252434730529785;0.8873720169067383
0.3332338333129883;0.8964927196502686;0.3247854709625244;0.8873720169067383
0.3529159426689148;0.8793841004371643;0.32438844442367554;0.8873720169067383
0.33500513434410095;0.8905047178268433;0.3239893913269043;0.8873720169067383
0.32385870814323425;0.9007698893547058;0.32351645827293396;0.8873720169067383
0.33962956070899963;0.8870829939842224;0.32304438948631287;0.8873720169067383
0.32637661695480347;0.8887938261032104;0.32263168692588806;0.8873720169067383
0.3432871401309967;0.886227548122406;0.32224640250205994;0.8873720169067383
0.34204572439193726;0.8828058242797852;0.32187438011169434;0.8873720169067383
0.3389919400215149;0.8802395462989807;0.3214312493801117;0.8873720169067383
0.3277950882911682;0.8887938261032104;0.32103267312049866;0.8873720169067383
0.3303823471069336;0.8964927196502686;0.3205927014350891;0.8873720169067383
0.3249656856060028;0.8810949325561523;0.3201676905155182;0.8873720169067383
0.33113983273506165;0.8828058242797852;0.31977003812789917;0.8873720169067383
0.33516597747802734;0.8819503784179688;0.31938520073890686;0.8873720169067383
0.32707977294921875;0.8836612701416016;0.31896859407424927;0.8873720169067383
0.3179483115673065;0.8930709958076477;0.31851354241371155;0.8873720169067383
0.3318694531917572;0.8930709958076477;0.3180992305278778;0.8873720169067383
0.3297993540763855;0.8887938261032104;0.3176862299442291;0.8873720169067383
0.33474671840667725;0.8870829939842224;0.31733089685440063;0.8873720169067383
0.3276328444480896;0.887938380241394;0.31694844365119934;0.8873720169067383
0.325255811214447;0.897348165512085;0.3165537714958191;0.8873720169067383
0.327858030796051;0.8853721022605896;0.31615757942199707;0.8873720169067383
0.3288516104221344;0.886227548122406;0.3157872259616852;0.8873720169067383
0.33243098855018616;0.8776732087135315;0.3154258728027344;0.8873720169067383
0.32187503576278687;0.8922155499458313;0.31505605578422546;0.8873720169067383
0.32345718145370483;0.8845166563987732;0.31462588906288147;0.8873720169067383
0.32132598757743835;0.8905047178268433;0.31423595547676086;0.8873720169067383
0.32694387435913086;0.8870829939842224;0.3138345181941986;0.8873720169067383
0.3106697201728821;0.8947818875312805;0.3134324848651886;0.8873720169067383
0.3265509307384491;0.8913601636886597;0.3130365312099457;0.8873720169067383
0.3225478529930115;0.886227548122406;0.312656968832016;0.8873720169067383
0.32672208547592163;0.8819503784179688;0.3122920095920563;0.8873720169067383
0.32048577070236206;0.8853721022605896;0.3119201064109802;0.8873720169067383
0.32962480187416077;0.8793841004371643;0.31160277128219604;0.8873720169067383
0.3294767141342163;0.8793841004371643;0.311269611120224;0.8873720169067383
0.33352282643318176;0.8836612701416016;0.3109104633331299;0.8873720169067383
0.3254789412021637;0.8964927196502686;0.3105722963809967;0.8873720169067383
0.32168716192245483;0.8870829939842224;0.3102257549762726;0.8873720169067383
0.3143784999847412;0.8947818875312805;0.3098642826080322;0.8873720169067383
